  Md  st F   Teff  logG  Met    CaK         CaH             FeI         Hdel
  1  65 1  5166.5 3.57 -0.5   0.359E+02   0.408E+02   0.958E+02   0.853E+02
  1  66 1  5120.9 3.51 -0.5   0.361E+02   0.410E+02   0.966E+02   0.861E+02
  1  67 1  5083.9 3.44 -0.5   0.363E+02   0.413E+02   0.974E+02   0.870E+02
  1  68 1  5052.8 3.37 -0.5   0.365E+02   0.415E+02   0.982E+02   0.879E+02
  1  69 1  5025.8 3.30 -0.5   0.367E+02   0.418E+02   0.991E+02   0.888E+02
  1  70 1  4998.2 3.23 -0.5   0.368E+02   0.419E+02   0.998E+02   0.896E+02
  1  71 1  4966.6 3.15 -0.5   0.369E+02   0.421E+02   0.101E+03   0.905E+02
  1  72 1  4934.9 3.07 -0.5   0.371E+02   0.423E+02   0.101E+03   0.914E+02
  1  73 1  4905.7 2.99 -0.5   0.372E+02   0.424E+02   0.102E+03   0.923E+02
  1  74 1  4874.0 2.91 -0.5   0.373E+02   0.426E+02   0.103E+03   0.931E+02
  1  75 1  4838.8 2.83 -0.5   0.374E+02   0.427E+02   0.103E+03   0.939E+02
  1  76 1  4804.3 2.75 -0.5   0.375E+02   0.428E+02   0.104E+03   0.946E+02
  1  77 1  4769.5 2.67 -0.5   0.376E+02   0.429E+02   0.105E+03   0.954E+02
  1  78 1  4734.3 2.59 -0.5   0.377E+02   0.431E+02   0.105E+03   0.962E+02
  1  79 1  4698.7 2.51 -0.5   0.378E+02   0.432E+02   0.106E+03   0.969E+02
  1  80 1  4662.6 2.43 -0.5   0.378E+02   0.433E+02   0.107E+03   0.977E+02
  1  81 1  4626.2 2.35 -0.5   0.379E+02   0.434E+02   0.107E+03   0.985E+02
  1  82 1  4590.3 2.27 -0.5   0.380E+02   0.435E+02   0.108E+03   0.993E+02
  1  83 1  4591.6 2.27 -0.5   0.381E+02   0.436E+02   0.109E+03   0.100E+03
  1  84 1  4577.8 2.24 -0.5   0.382E+02   0.437E+02   0.109E+03   0.101E+03
  1  85 1  4546.5 2.18 -0.5   0.382E+02   0.438E+02   0.110E+03   0.101E+03
  1  86 1  4511.0 2.11 -0.5   0.383E+02   0.439E+02   0.110E+03   0.102E+03
  1  87 1  4470.8 2.03 -0.5   0.383E+02   0.439E+02   0.111E+03   0.103E+03
  1  88 0  4430.2 1.95 -0.5   0.384E+02   0.440E+02   0.111E+03   0.103E+03
  1  89 0  4389.3 1.87 -0.5   0.384E+02   0.441E+02   0.112E+03   0.104E+03
  1  90 0  4348.3 1.79 -0.5   0.385E+02   0.441E+02   0.112E+03   0.104E+03
  1  91 0  4307.8 1.71 -0.5   0.385E+02   0.442E+02   0.113E+03   0.105E+03
  1  92 0  4267.5 1.63 -0.5   0.386E+02   0.443E+02   0.113E+03   0.105E+03
  1  93 0  4226.7 1.56 -0.5   0.386E+02   0.443E+02   0.113E+03   0.106E+03
  1  94 0  4185.6 1.48 -0.5   0.386E+02   0.444E+02   0.114E+03   0.106E+03
  1  95 0  4144.8 1.40 -0.5   0.387E+02   0.444E+02   0.114E+03   0.107E+03
  1  96 0  4104.4 1.32 -0.5   0.387E+02   0.445E+02   0.115E+03   0.107E+03
  1  97 0  4064.0 1.24 -0.5   0.388E+02   0.446E+02   0.115E+03   0.107E+03
  1  98 0  4023.4 1.17 -0.5   0.389E+02   0.446E+02   0.115E+03   0.108E+03
  1  99 0  3982.8 1.09 -0.5   0.389E+02   0.447E+02   0.115E+03   0.108E+03
  1 100 0  3942.5 1.01 -0.5   0.389E+02   0.447E+02   0.116E+03   0.108E+03
  1 101 0  3902.5 0.93 -0.5   0.390E+02   0.448E+02   0.116E+03   0.108E+03
  1 102 0  3862.6 0.85 -0.5   0.390E+02   0.448E+02   0.116E+03   0.108E+03
  1 103 0  3822.8 0.78 -0.5   0.391E+02   0.449E+02   0.116E+03   0.109E+03
  1 104 0  3783.4 0.70 -0.5   0.391E+02   0.449E+02   0.116E+03   0.109E+03
  1 105 0  3744.4 0.62 -0.5   0.391E+02   0.450E+02   0.116E+03   0.109E+03
  1 106 0  3705.6 0.54 -0.5   0.392E+02   0.450E+02   0.117E+03   0.109E+03
  1 107 0  3667.0 0.47 -0.5   0.392E+02   0.450E+02   0.117E+03   0.109E+03
  1 108 0  3629.7 0.39 -0.5   0.392E+02   0.451E+02   0.117E+03   0.110E+03
  1 109 0  3590.7 0.31 -0.5   0.393E+02   0.451E+02   0.117E+03   0.110E+03
  1 110 0  3559.8 0.24 -0.5   0.393E+02   0.452E+02   0.117E+03   0.110E+03
  1 111 1  4952.2 2.37 -0.5   0.415E+02   0.479E+02   0.132E+03   0.126E+03
  1 112 1  4921.3 2.34 -0.5   0.415E+02   0.480E+02   0.132E+03   0.126E+03
  1 113 1  4860.1 2.27 -0.5   0.415E+02   0.480E+02   0.132E+03   0.126E+03
  1 114 1  4799.7 2.19 -0.5   0.415E+02   0.480E+02   0.132E+03   0.126E+03
  1 115 1  4740.0 2.12 -0.5   0.415E+02   0.480E+02   0.132E+03   0.126E+03
  1 116 1  4681.1 2.05 -0.5   0.415E+02   0.480E+02   0.132E+03   0.126E+03
  1 117 0  4622.9 1.98 -0.5   0.415E+02   0.480E+02   0.133E+03   0.126E+03
  1 118 0  4565.4 1.91 -0.5   0.415E+02   0.480E+02   0.133E+03   0.127E+03
  1 119 0  4508.6 1.83 -0.5   0.416E+02   0.481E+02   0.133E+03   0.127E+03
  1 120 0  4452.6 1.76 -0.5   0.416E+02   0.481E+02   0.133E+03   0.127E+03
  1 121 0  4397.2 1.69 -0.5   0.416E+02   0.481E+02   0.133E+03   0.127E+03
  1 122 0  4342.6 1.62 -0.5   0.416E+02   0.481E+02   0.133E+03   0.127E+03
  1 123 0  4288.6 1.55 -0.5   0.416E+02   0.481E+02   0.133E+03   0.127E+03
  1 124 0  4235.2 1.47 -0.5   0.416E+02   0.481E+02   0.133E+03   0.127E+03
  1 125 0  4182.6 1.40 -0.5   0.416E+02   0.481E+02   0.133E+03   0.127E+03
  1 126 0  4130.6 1.33 -0.5   0.416E+02   0.481E+02   0.133E+03   0.127E+03
  1 127 0  4079.2 1.26 -0.5   0.416E+02   0.481E+02   0.133E+03   0.127E+03
  1 128 0  4037.6 1.19 -0.5   0.416E+02   0.481E+02   0.133E+03   0.127E+03
  1 129 0  4003.7 1.13 -0.5   0.416E+02   0.482E+02   0.133E+03   0.127E+03
  1 130 0  3969.9 1.06 -0.5   0.416E+02   0.482E+02   0.133E+03   0.127E+03
  1 131 0  3936.8 1.00 -0.5   0.416E+02   0.482E+02   0.133E+03   0.127E+03
  1 132 0  3903.0 0.93 -0.5   0.417E+02   0.482E+02   0.133E+03   0.127E+03
  1 133 0  3869.5 0.87 -0.5   0.417E+02   0.482E+02   0.133E+03   0.127E+03
