pcol   Z        age    Mu       Mb       Mv       Mr       Mi       Mj       Mh       Mk       Ml       Mlp      Mm       Mg2      Vb-Ib    Rb-Ib    B-V      R-I      V-I      V-K     KzUbar   KzBbar   KzVbar   KzR_Jbar KzI_Jbar KzJbar   KzHbar   KzKbar   336W     439W     555W     675W     702W     785LP    368M     413M     492M     547M     648M     718M     875M     284W     tonryU   tonryB   tonryV   tonryR   tonryI   RG695v   RG9r     RG780i   RG850    RG1000  sq750    sq800    sq850    sq900    160W     300W     336W     546W     555W     606W     814W (555-814)ord (555-814)SBF (V-I)SBF Kp_bar H-K     H-Kp    STIS_LPbar  NIC_110wbar  NIC_160Wbar
40.66 0.01690  8.00   4.2807   2.8492   2.8937   1.2234   0.1692  -1.5104  -4.2487  -5.3735  -5.7616  -6.0314  -6.1203   0.2400   2.7245   1.0542   0.9855   0.6751   1.2669   3.2985  -6.3679  -5.7632   4.2319   2.8422   1.1903  -0.2209  -2.2033  -4.2243  -5.7233  -5.9546   4.3278   2.9979   1.2726   0.0607  -0.2302  -2.4079   4.1217   3.7459   1.9591   1.2396   0.1786  -0.4106  -2.2307   5.7352   4.2709   2.7257   1.2469   0.1250  -1.8267  -1.6320  -1.8192  -2.2086  -2.6179  -3.0649   7.8789   6.6048  -0.7789  -1.4521  -2.0147  -2.4468  10.0772   5.1259   4.3722   1.2431   5.7050   2.7245   1.2034   0.1530   0.1721   1.2944   0.7354  -1.3412
40.70 0.01690  9.00   4.3243   2.8939   2.9380   1.2870   0.2430  -1.4447  -4.2343  -5.3568  -5.7474  -6.0181  -6.1101   0.2441   2.6949   1.0439   0.9937   0.6813   1.2771   3.3320  -6.3565  -5.7467   4.2752   2.8865   1.2538  -0.1474  -2.1566  -4.2083  -5.7060  -5.9394   4.3744   3.0408   1.3361   0.1359  -0.1558  -2.3655   4.1642   3.7818   2.0117   1.3031   0.2533  -0.3374  -2.1770   5.8413   4.3141   2.7715   1.3102   0.1992  -1.7746  -1.5759  -1.7640  -2.1598  -2.5796  -3.0389   7.9318   6.6401  -0.7054  -1.3846  -1.9549  -2.4028  10.3513   5.1953   4.4198   1.2532   5.9315   2.6949   1.2674   0.1562   0.1749   1.3578   0.8051  -1.2780
40.74 0.01690 10.00   4.4236   2.9654   3.0095   1.3621   0.3243  -1.3720  -4.2265  -5.3457  -5.7406  -6.0118  -6.1093   0.2497   2.6852   1.0378   1.0043   0.6882   1.2897   3.3704  -6.3562  -5.7362   4.3729   2.9581   1.3288  -0.0666  -2.1066  -4.1981  -5.6948  -5.9298   4.4831   3.1127   1.4110   0.2188  -0.0741  -2.3204   4.2604   3.8614   2.0836   1.3780   0.3361  -0.2569  -2.1179   5.9918   4.4122   2.8424   1.3851   0.2808  -1.7183  -1.5149  -1.7038  -2.1071  -2.5390  -3.0141   8.0346   6.7206  -0.6245  -1.3101  -1.8887  -2.3549  10.6302   5.3230   4.5293   1.2656   6.1010   2.6852   1.3424   0.1594   0.1775   1.4326   0.8836  -1.2085
40.78 0.01690 11.00   4.4413   2.9862   3.0299   1.3995   0.3707  -1.3317  -4.2267  -5.3422  -5.7380  -6.0091  -6.1086   0.2542   2.6592   1.0288   1.0143   0.6958   1.3027   3.4095  -6.3540  -5.7319   4.3903   2.9785   1.3661  -0.0205  -2.0834  -4.1972  -5.6901  -5.9261   4.5038   3.1319   1.4484   0.2664  -0.0273  -2.3006   4.2772   3.8735   2.1117   1.4153   0.3833  -0.2108  -2.0877   6.0684   4.4297   2.8645   1.4222   0.3276  -1.6906  -1.4838  -1.6731  -2.0818  -2.5225  -3.0076   8.0584   6.7321  -0.5780  -1.2683  -1.8528  -2.3333  10.8614   5.3632   4.5506   1.2783   6.3108   2.6592   1.3801   0.1626   0.1802   1.4698   0.9263  -1.1710
40.81 0.01690 12.00   4.4478   3.0021   3.0453   1.4345   0.4166  -1.2907  -4.2306  -5.3423  -5.7391  -6.0089  -6.1130   0.2586   2.6287   1.0179   1.0245   0.7032   1.3156   3.4481  -6.3577  -5.7302   4.3967   2.9940   1.4010   0.0257  -2.0599  -4.1995  -5.6882  -5.9234   4.5119   3.1458   1.4833   0.3139   0.0197  -2.2804   4.2833   3.8785   2.1357   1.4502   0.4303  -0.1643  -2.0566   6.1303   4.4363   2.8816   1.4570   0.3740  -1.6626  -1.4522  -1.6419  -2.0560  -2.5054  -3.0017   8.0705   6.7364  -0.5310  -1.2259  -1.8161  -2.3106  11.0920   5.3887   4.5593   1.2909   6.5327   2.6287   1.4155   0.1655   0.1824   1.5046   0.9677  -1.1327
40.84 0.01690 13.00   4.4488   3.0188   3.0615   1.4704   0.4641  -1.2453  -4.2297  -5.3378  -5.7360  -6.0049  -6.1138   0.2628   2.5974   1.0063   1.0332   0.7092   1.3262   3.4808  -6.3581  -5.7242   4.3979   3.0103   1.4368   0.0742  -2.0314  -4.1967  -5.6821  -5.9167   4.5124   3.1605   1.5191   0.3629   0.0690  -2.2550   4.2844   3.8834   2.1605   1.4859   0.4786  -0.1155  -2.0205   6.1731   4.4377   2.8996   1.4925   0.4218  -1.6296  -1.4160  -1.6059  -2.0251  -2.4828  -2.9900   8.0760   6.7406  -0.4810  -1.1792  -1.7746  -2.2825  11.3061   5.4011   4.5604   1.3014   6.7457   2.5974   1.4517   0.1681   0.1843   1.5403   1.0101  -1.0903
40.87 0.01690 14.00   4.4444   3.0348   3.0770   1.5055   0.5108  -1.1979  -4.2221  -5.3272  -5.7271  -5.9953  -6.1092   0.2658   2.5662   0.9947   1.0404   0.7140   1.3348   3.5071  -6.3533  -5.7124   4.3940   3.0258   1.4717   0.1224  -1.9983  -4.1874  -5.6700  -5.9045   4.5058   3.1745   1.5541   0.4109   0.1179  -2.2245   4.2806   3.8864   2.1846   1.5209   0.5256  -0.0665  -1.9805   6.1964   4.4338   2.9169   1.5273   0.4690  -1.5929  -1.3765  -1.5664  -1.9898  -2.4546  -2.9716   8.0747   6.7427  -0.4306  -1.1309  -1.7299  -2.2494  11.5064   5.4008   4.5540   1.3099   6.9523   2.5662   1.4872   0.1702   0.1857   1.5752   1.0516  -1.0455
40.91 0.01690 15.00   4.4303   3.0463   3.0879   1.5386   0.5569  -1.1499  -4.2154  -5.3174  -5.7191  -5.9861  -6.1063   0.2696   2.5310   0.9817   1.0476   0.7185   1.3431   3.5323  -6.3507  -5.7007   4.3806   3.0368   1.5046   0.1702  -1.9644  -4.1786  -5.6583  -5.8918   4.4883   3.1837   1.5871   0.4580   0.1664  -2.1929   4.2676   3.8827   2.2050   1.5539   0.5718  -0.0178  -1.9394   6.2021   4.4205   2.9300   1.5600   0.5154  -1.5553  -1.3362  -1.5260  -1.9536  -2.4251  -2.9522   8.0635   6.7380  -0.3802  -1.0820  -1.6843  -2.2148  11.7170   5.3863   4.5366   1.3181   7.1804   2.5310   1.5207   0.1721   0.1869   1.6080   1.0918  -1.0001
40.94 0.01690 16.00   4.5078   3.0967   3.1386   1.5846   0.6035  -1.1072  -4.2065  -5.3053  -5.7085  -5.9745  -6.0999   0.2749   2.5351   0.9811   1.0558   0.7236   1.3531   3.5578  -6.3452  -5.6872   4.4565   3.0875   1.5506   0.2163  -1.9338  -4.1679  -5.6446  -5.8774   4.5756   3.2353   1.6331   0.5053   0.2128  -2.1641   4.3423   3.9433   2.2528   1.5999   0.6191   0.0282  -1.9028   6.3243   4.4970   2.9798   1.6060   0.5622  -1.5215  -1.3001  -1.4899  -1.9210  -2.3981  -2.9334   8.1395   6.7996  -0.3341  -1.0385  -1.6439  -2.1835  11.8916   5.4891   4.6244   1.3279   7.2672   2.5351   1.5666   0.1736   0.1877   1.6540   1.1380  -0.9594
40.96 0.01690 17.00   4.4865   3.1044   3.1457   1.6131   0.6454  -1.0615  -4.1983  -5.2949  -5.6999  -5.9651  -6.0959   0.2776   2.5003   0.9677   1.0614   0.7267   1.3591   3.5764  -6.3415  -5.6754   4.4361   3.0946   1.5789   0.2606  -1.9009  -4.1579  -5.6328  -5.8651   4.5491   3.2407   1.6615   0.5484   0.2578  -2.1334   4.3224   3.9358   2.2688   1.6283   0.6612   0.0734  -1.8635   6.3097   4.4766   2.9889   1.6340   0.6045  -1.4853  -1.2615  -1.4511  -1.8860  -2.3693  -2.9135   8.1205   6.7910  -0.2867  -0.9921  -1.6005  -2.1500  12.0689   5.4616   4.5980   1.3339   7.4709   2.5003   1.5954   0.1751   0.1884   1.6823   1.1736  -0.9163
